,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Customer_Type,Business,Class_level,label
2126,29,442,2,2,3,2,2,3,3,2,2,4,3,3,2,2,15,21.0,1,0,1,0.0,1,0
2127,59,1389,2,5,2,1,2,2,2,2,2,5,5,4,2,2,0,0.0,0,1,1,0.0,1,0
2128,28,468,4,3,4,4,4,4,4,4,1,3,3,4,3,4,0,0.0,0,1,1,0.0,0,1
2129,22,583,4,4,4,3,4,4,2,4,5,2,4,4,4,4,0,0.0,0,1,1,0.0,1,1
2130,30,916,2,5,2,3,1,2,1,1,3,5,3,5,4,1,0,0.0,0,1,1,0.0,1,0
2131,40,557,4,5,4,2,4,4,4,4,2,4,4,3,1,4,0,0.0,0,1,1,0.0,1,1
2132,8,1062,4,5,4,4,5,4,5,5,4,5,5,3,5,5,4,0.0,1,0,1,0.0,1,1
2133,68,787,1,5,1,2,4,1,3,4,3,2,4,3,5,4,0,0.0,0,1,1,0.0,1,0
2134,13,679,1,4,0,3,1,0,1,1,5,3,5,3,4,1,5,10.0,0,1,1,0.0,1,0
2135,7,209,5,3,5,4,4,5,4,4,4,1,3,4,3,4,0,4.0,1,0,1,0.0,1,1
2136,16,307,4,4,4,2,4,3,3,3,5,4,4,3,3,3,131,145.0,0,1,1,0.0,0,0
2137,55,529,4,5,4,2,1,4,1,1,5,2,4,3,5,1,0,0.0,0,1,1,0.0,1,1
2138,9,2300,5,4,5,4,2,5,4,2,3,5,3,3,3,2,0,0.0,0,1,1,0.0,2,1
2139,55,649,4,5,4,4,4,1,5,2,2,4,2,1,2,5,0,0.0,1,0,1,0.0,1,1
2140,38,413,5,5,5,3,2,5,2,2,5,2,4,4,4,2,0,0.0,1,0,1,0.0,1,1
2141,25,304,5,4,4,4,5,4,5,5,3,4,4,5,4,5,14,4.0,1,0,1,0.0,0,1
2142,57,1069,4,5,4,4,3,4,3,3,3,2,4,4,4,3,0,0.0,0,1,1,0.0,1,1
2143,51,216,4,4,4,3,5,5,4,5,5,4,5,3,5,4,0,0.0,1,0,1,0.0,1,1
2144,7,1154,3,4,3,2,3,3,3,3,5,2,5,3,5,3,0,0.0,0,1,1,0.0,1,0
2145,58,236,3,4,3,2,3,3,3,3,5,3,4,3,5,3,0,0.0,0,1,1,0.0,1,0
2146,9,479,5,5,5,1,5,5,5,5,4,5,1,3,2,5,27,51.0,1,0,1,0.0,2,1
2147,60,190,2,5,0,1,3,5,4,3,3,0,3,3,3,4,0,0.0,1,0,1,0.0,1,0
2148,23,1728,5,5,4,2,4,4,4,4,3,5,5,4,4,4,0,2.0,1,0,1,0.0,1,1
2149,24,223,4,1,4,2,2,4,2,2,1,3,3,1,3,2,0,0.0,0,1,1,0.0,1,0
2150,63,134,4,3,4,2,5,4,4,5,5,2,3,4,5,5,0,0.0,0,1,1,0.0,1,1
2151,53,1068,3,1,3,4,5,3,5,5,4,3,4,2,4,5,0,19.0,0,1,1,0.0,1,0
2152,49,967,5,4,4,3,5,4,5,5,4,4,5,4,5,5,0,0.0,0,1,1,0.0,1,1
2153,36,296,5,4,5,4,4,5,4,4,1,2,4,1,4,4,0,0.0,0,1,1,0.0,1,1
2154,64,1916,4,4,4,2,5,5,4,5,5,4,5,4,5,5,0,0.0,1,0,1,0.0,0,0
2155,43,1521,3,4,3,4,2,3,2,2,4,3,5,3,4,2,0,0.0,0,1,1,0.0,1,0
2156,24,1607,5,5,5,2,5,5,5,5,5,5,4,1,2,5,0,0.0,1,0,1,0.0,1,1
2157,29,502,4,5,5,5,2,5,2,2,3,2,4,3,4,2,0,0.0,1,0,1,0.0,1,0
2158,45,1620,4,5,4,3,2,4,4,2,3,5,4,3,5,2,0,5.0,0,1,1,0.0,0,0
2159,65,558,3,4,3,3,1,3,3,5,5,3,5,2,5,3,0,0.0,1,0,1,0.0,0,0
2160,56,1097,4,5,4,3,2,5,3,3,3,4,3,3,3,1,3,0.0,1,0,1,0.0,0,1
2161,20,646,3,4,3,4,4,3,5,4,2,2,4,2,3,4,72,76.0,0,1,1,0.0,1,0
2162,30,237,5,4,0,3,3,0,3,3,3,4,4,1,4,3,1,3.0,0,1,1,0.0,1,1
2163,46,645,4,2,4,4,3,4,3,3,4,2,3,2,4,3,33,36.0,0,1,1,0.0,1,1
2164,54,1999,3,4,3,5,2,3,2,2,3,5,4,3,4,2,0,3.0,0,1,1,0.0,1,0
2165,65,632,1,3,1,3,5,3,3,1,1,1,1,4,1,1,0,0.0,1,0,1,0.0,1,0
2166,67,2454,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,0.0,1,0,1,0.0,1,0
2167,62,369,1,2,1,4,3,1,3,3,1,3,4,2,4,3,0,0.0,0,1,1,0.0,0,0
2168,16,551,5,2,5,3,2,5,2,2,1,3,3,4,4,2,0,5.0,1,0,1,0.0,1,1
2169,47,787,2,1,2,3,2,4,4,1,1,2,1,1,1,3,0,0.0,1,0,1,0.0,1,0
2170,16,476,3,4,3,3,2,3,2,2,1,2,3,1,3,2,17,11.0,0,1,1,0.0,1,0
2171,39,1947,5,4,5,3,5,5,5,5,5,2,4,4,5,5,0,0.0,0,1,1,0.0,0,1
2172,23,1189,2,4,2,4,5,2,5,5,5,5,4,4,4,5,77,83.0,1,0,1,0.0,1,0
2173,53,257,4,2,0,4,4,3,4,4,4,0,5,1,4,1,24,34.0,1,0,1,0.0,1,0
2174,48,829,4,4,4,2,5,5,4,3,3,4,3,4,3,3,6,16.0,1,0,1,0.0,1,0
2175,17,604,5,4,5,2,5,5,2,5,5,3,5,4,4,5,0,0.0,0,1,1,0.0,1,1
2176,51,2586,3,5,3,1,3,5,5,1,5,4,4,5,2,5,0,0.0,0,1,1,0.0,1,0
2177,36,577,2,5,2,2,2,2,2,2,4,2,5,4,4,2,19,10.0,0,1,1,0.0,1,0
2178,70,214,3,0,3,3,4,5,5,4,4,3,4,3,4,5,0,17.0,1,0,1,0.0,0,0
2179,15,515,2,4,2,4,5,2,5,5,3,5,4,5,5,5,0,7.0,1,0,1,0.0,2,0
2180,63,325,3,4,3,2,3,3,3,3,5,1,1,4,5,3,0,1.0,0,1,1,0.0,1,0
2181,41,781,1,5,1,3,3,1,3,3,2,4,4,2,2,3,0,3.0,0,1,1,0.0,1,0
2182,52,639,0,4,0,3,4,0,4,4,3,2,4,3,4,4,64,53.0,0,1,1,0.0,1,1
2183,45,591,2,4,1,4,1,3,4,1,1,1,1,1,1,1,69,67.0,1,0,1,0.0,1,0
2184,27,1009,2,5,2,1,3,2,3,3,3,5,4,4,2,3,0,0.0,1,0,1,0.0,1,0
2185,14,125,1,4,1,4,3,1,3,3,4,4,4,1,3,3,0,0.0,0,1,1,0.0,0,0
2186,59,500,3,5,3,4,4,4,5,4,4,3,4,4,4,5,17,23.0,1,0,1,0.0,1,0
2187,29,583,5,5,5,2,2,5,2,2,3,5,4,3,4,2,0,0.0,0,1,1,0.0,1,1
2188,42,547,3,4,3,4,5,3,5,5,2,4,4,1,5,5,0,2.0,0,1,1,0.0,1,0
2189,54,288,5,4,5,2,4,5,5,3,3,5,3,3,3,4,0,0.0,1,0,1,0.0,0,1
2190,11,2446,2,5,1,1,1,4,4,5,5,4,5,4,4,4,16,60.0,1,0,1,0.0,0,0
2191,46,468,5,5,5,2,4,4,4,3,3,5,2,5,3,5,0,0.0,1,0,1,0.0,2,1
2192,17,859,0,2,0,3,1,0,1,1,4,5,3,1,4,1,0,0.0,0,1,1,0.0,1,1
2193,53,405,4,4,2,2,2,2,2,2,5,3,4,5,4,2,1,0.0,0,1,1,0.0,1,1
2194,70,1182,5,4,5,1,4,5,4,4,3,4,3,3,4,4,0,0.0,0,1,1,0.0,1,1
2195,67,1747,2,5,2,4,4,2,3,4,4,3,4,5,4,4,54,34.0,0,1,1,0.0,1,0
2196,46,226,5,5,5,1,2,4,4,2,2,5,2,4,2,4,0,0.0,1,0,1,0.0,2,1
2197,65,270,4,4,4,1,2,5,4,1,1,4,1,3,1,5,0,0.0,1,0,1,0.0,2,1
2198,29,1464,5,5,5,3,4,5,4,4,5,5,5,4,4,4,30,6.0,1,0,1,0.0,1,1
2199,16,679,5,5,5,4,2,5,2,2,3,5,4,3,5,2,0,0.0,1,0,1,0.0,1,1
2200,24,255,3,5,3,4,3,3,3,3,5,2,5,4,5,3,53,30.0,0,1,1,0.0,1,0
2201,40,140,3,5,3,4,3,3,3,3,5,2,2,1,2,3,0,0.0,1,0,1,0.0,1,0
2202,55,547,2,1,2,2,2,1,1,1,1,2,1,4,1,4,0,0.0,1,0,1,0.0,1,0
2203,17,391,4,4,4,4,4,4,4,4,4,5,4,1,3,4,0,0.0,0,1,1,0.0,0,1
2204,14,337,3,4,3,3,3,3,3,3,4,5,2,2,2,3,13,0.0,0,1,1,0.0,1,0
2205,20,436,2,4,2,3,5,2,5,5,5,2,5,5,4,5,31,25.0,0,1,1,0.0,1,0
2206,27,1635,0,4,0,2,5,0,5,5,1,2,3,3,5,5,14,8.0,0,1,1,0.0,0,1
2207,65,993,2,5,2,4,5,5,4,5,5,2,4,4,5,5,0,55.0,1,0,1,0.0,1,0
2208,32,762,5,2,5,3,3,5,3,3,3,4,4,1,4,3,0,0.0,1,0,1,0.0,1,1
2209,16,731,0,1,0,2,2,0,2,2,3,3,2,4,3,2,0,0.0,1,0,1,0.0,0,1
2210,34,1190,4,5,4,1,5,4,5,5,3,4,3,5,4,5,0,0.0,1,0,1,0.0,1,1
2211,10,323,3,2,3,4,5,3,5,5,4,5,4,1,3,5,0,0.0,1,0,1,0.0,2,0
2212,45,991,4,4,4,1,5,4,4,5,4,3,4,4,5,5,0,0.0,0,1,1,0.0,1,1
2213,16,957,5,5,4,1,5,4,5,5,5,5,5,5,4,5,0,0.0,0,1,1,0.0,1,1
2214,51,134,0,1,0,4,5,0,5,5,1,5,3,1,3,5,2,12.0,0,1,1,0.0,1,1
2215,21,2614,4,3,4,2,1,4,1,1,3,4,3,3,2,1,0,0.0,0,1,1,0.0,2,1
2216,44,950,1,3,1,3,5,3,3,4,4,1,4,4,4,1,0,67.0,0,1,1,0.0,2,0
2217,31,500,4,4,3,5,4,3,4,4,4,2,4,5,4,4,0,0.0,0,1,1,0.0,1,1
2218,59,447,2,5,2,4,5,4,5,5,5,2,5,3,5,5,0,0.0,1,0,1,0.0,1,0
2219,20,1262,3,5,3,1,3,3,3,3,4,2,5,5,4,3,0,0.0,1,0,1,0.0,1,0
2220,49,216,3,0,3,5,5,3,5,5,3,3,5,1,5,5,0,0.0,0,1,1,0.0,1,0
2221,31,365,4,1,1,3,3,1,3,3,2,2,2,4,2,3,0,0.0,0,1,1,0.0,0,1
2222,47,255,5,4,5,3,3,4,4,5,5,5,5,3,5,3,10,2.0,1,0,1,0.0,1,1
2223,50,683,1,4,1,4,5,1,5,5,3,3,4,4,4,5,10,23.0,0,1,1,0.0,1,0
2224,28,802,4,4,4,4,2,4,2,2,1,4,2,4,2,2,0,0.0,0,1,1,0.0,1,0
2225,60,954,2,3,2,2,2,2,2,2,5,3,5,3,5,2,6,0.0,0,1,1,0.0,1,0
2226,30,337,3,4,3,3,2,3,4,2,4,2,5,4,4,2,30,22.0,0,1,1,0.0,1,0
2227,56,472,4,2,4,3,1,4,4,1,1,4,1,3,1,2,0,16.0,1,0,1,0.0,1,0
2228,38,287,4,4,4,2,4,4,4,4,4,5,5,5,5,4,11,0.0,0,1,1,0.0,1,1
2229,58,4243,3,2,3,4,3,1,5,3,1,3,3,5,2,5,60,54.0,1,0,1,0.0,0,0
2230,59,1045,3,5,3,3,3,3,3,3,3,2,4,3,5,3,0,0.0,0,1,1,0.0,1,0
2231,10,748,5,4,4,2,5,4,5,5,3,3,4,3,4,5,0,0.0,1,0,1,0.0,1,1
2232,20,1089,2,5,2,4,3,2,3,3,2,5,5,2,3,3,29,24.0,0,1,1,0.0,0,0
2233,62,667,2,2,2,3,1,3,3,4,4,2,4,3,4,1,0,0.0,1,0,1,0.0,1,0
2234,9,371,1,1,1,4,4,1,4,4,1,3,3,4,3,4,49,38.0,1,0,1,0.0,1,0
2235,52,432,1,5,1,5,1,3,3,3,4,5,4,3,5,3,197,193.0,0,1,1,0.0,2,0
2236,46,200,4,2,4,2,5,4,5,5,1,4,2,2,3,5,0,0.0,0,1,1,0.0,1,1
2237,65,1726,4,5,4,1,3,4,5,3,3,4,3,5,3,4,0,0.0,1,0,1,0.0,2,1
2238,11,588,4,4,4,3,4,4,4,4,5,2,4,4,5,4,0,0.0,1,0,1,0.0,1,1
2239,33,1009,4,4,4,1,1,4,1,1,4,3,5,3,5,1,0,0.0,0,1,1,0.0,1,0
2240,36,621,4,5,4,5,3,4,3,3,5,5,4,3,4,3,12,1.0,1,0,1,0.0,1,0
2241,66,679,5,3,5,4,3,3,3,4,4,5,1,2,4,2,0,0.0,1,0,1,0.0,1,1
2242,28,1546,1,5,1,4,2,1,2,2,4,5,5,4,5,2,7,17.0,1,0,1,0.0,1,0
2243,50,1597,3,3,3,3,4,2,4,1,1,3,1,4,1,2,0,11.0,1,0,1,0.0,1,0
2244,20,462,2,4,2,3,1,2,1,1,5,3,5,5,5,1,0,0.0,1,0,1,0.0,1,0
2245,24,271,0,1,0,3,4,0,4,4,2,3,3,1,4,4,5,0.0,0,1,1,0.0,2,1
2246,60,563,2,4,2,4,3,2,4,3,4,4,4,5,4,3,0,0.0,0,1,1,0.0,1,0
2247,42,270,4,0,2,3,5,5,4,3,3,2,4,5,3,5,6,1.0,1,0,1,0.0,1,1
2248,42,2173,4,5,4,3,4,4,5,1,1,4,1,5,1,5,1,0.0,1,0,1,0.0,1,1
2249,57,2172,5,4,5,2,4,5,4,2,2,5,2,3,2,3,0,0.0,1,0,1,0.0,2,1
2250,29,446,4,5,4,2,5,4,5,5,3,2,5,4,4,5,0,0.0,0,1,1,0.0,1,1
2251,14,2065,5,4,5,1,3,5,2,3,5,2,5,4,5,3,2,0.0,0,1,1,0.0,1,1
2252,26,328,3,3,3,3,2,3,1,2,3,5,2,3,4,2,0,0.0,1,0,1,0.0,2,0
2253,11,1751,5,2,5,3,2,5,2,2,2,4,3,1,3,2,0,0.0,0,1,1,0.0,1,1
2254,23,140,1,1,1,3,1,3,3,2,5,4,4,3,1,3,236,239.0,1,0,1,0.0,1,0
2255,50,2139,5,4,5,4,5,5,4,4,4,5,4,5,4,4,60,78.0,1,0,1,0.0,2,1
2256,44,192,0,4,0,3,5,0,5,5,3,2,4,3,4,5,0,0.0,0,1,1,0.0,1,1
2257,21,501,3,5,3,3,1,3,1,1,5,2,5,5,4,1,0,0.0,1,0,0,0.0,1,0
2258,52,1014,4,3,4,5,5,3,3,1,1,4,1,4,1,4,6,4.0,1,0,1,0.0,0,1
2259,11,127,4,2,0,4,3,0,3,3,3,1,3,1,4,3,0,0.0,1,0,1,0.0,2,1
2260,41,184,2,4,2,1,5,2,5,5,3,3,4,3,5,5,0,0.0,1,0,1,0.0,1,0
2261,17,129,5,0,5,1,4,5,4,4,3,2,5,5,4,4,0,0.0,1,0,1,0.0,1,1
2262,36,147,4,4,0,4,2,0,2,2,1,5,1,4,3,2,0,3.0,1,0,1,0.0,1,1
2263,66,1035,5,4,5,5,5,5,5,5,5,3,4,5,4,5,0,0.0,0,1,1,0.0,1,1
2264,40,456,2,2,2,4,3,3,4,3,3,2,4,1,3,2,0,0.0,1,0,1,0.0,2,0
2265,63,1399,1,1,1,2,3,1,3,3,3,1,3,2,2,3,0,0.0,0,1,1,0.0,1,0
2266,23,1514,4,2,4,3,1,4,2,1,2,2,4,2,3,1,0,0.0,1,0,1,0.0,1,0
2267,58,489,0,3,0,4,1,0,1,1,2,1,3,4,3,1,0,0.0,0,1,1,0.0,1,1
2268,22,1744,3,2,3,2,3,3,5,3,2,1,3,2,3,3,0,0.0,1,0,1,0.0,1,0
2269,38,378,5,4,5,3,2,5,2,2,1,1,4,3,3,2,6,0.0,1,0,1,0.0,1,1
2270,18,391,3,5,3,2,4,3,3,4,5,2,5,2,4,4,0,0.0,1,0,1,0.0,1,0
2271,69,147,0,1,0,4,4,0,4,4,4,4,3,2,3,4,0,0.0,0,1,1,0.0,1,1
2272,60,2367,1,4,1,1,5,5,4,2,2,1,2,5,2,5,5,0.0,1,0,1,0.0,1,0
2273,52,1788,4,5,5,4,5,5,5,2,2,5,2,3,2,3,2,0.0,1,0,1,0.0,1,1
2274,53,1009,2,3,2,1,1,2,1,1,4,2,3,2,1,1,29,13.0,0,1,1,0.0,1,0
2275,68,1072,4,5,4,3,4,5,5,4,4,4,4,3,4,4,18,0.0,1,0,1,0.0,1,0
2276,25,190,2,5,2,3,5,2,1,5,5,4,4,3,4,5,4,0.0,0,1,1,0.0,1,0
2277,47,726,0,5,0,5,1,0,1,1,4,5,4,4,2,1,0,0.0,0,1,1,0.0,1,1
2278,32,371,3,3,3,2,5,3,5,5,1,5,2,5,4,5,26,22.0,0,1,1,0.0,1,0
2279,10,1084,2,5,1,3,5,1,2,5,4,4,5,4,5,5,3,0.0,0,1,1,0.0,1,0
2280,33,888,5,4,5,4,4,5,4,4,5,4,4,4,4,4,7,0.0,0,1,1,0.0,1,1
2281,52,1120,1,5,1,2,5,5,4,5,5,1,5,4,5,3,8,5.0,1,0,1,0.0,1,0
2282,49,480,4,1,4,1,2,2,1,2,2,4,2,3,2,1,2,0.0,1,0,1,0.0,1,1
2283,62,214,3,4,3,1,5,3,2,5,3,2,4,4,5,5,0,0.0,0,1,1,0.0,1,0
2284,58,1440,3,3,2,4,2,2,3,4,4,2,1,1,4,4,3,0.0,1,0,1,0.0,2,0
2285,63,356,5,5,4,3,3,5,4,2,2,4,2,5,2,4,0,0.0,1,0,1,0.0,2,1
2286,54,1608,4,5,5,3,3,3,5,3,3,5,3,5,3,3,0,0.0,1,0,1,0.0,0,0
2287,20,561,2,3,2,2,5,2,5,5,1,1,2,4,5,5,0,0.0,0,1,1,0.0,1,0
2288,12,250,3,4,3,3,3,3,3,3,5,2,5,4,4,3,0,0.0,0,1,1,0.0,1,0
2289,33,594,4,1,4,4,4,4,4,4,3,2,3,3,4,4,0,0.0,1,0,1,0.0,1,1
2290,57,1259,4,5,4,4,5,4,4,3,3,4,5,3,3,5,45,41.0,1,0,1,0.0,1,0
2291,25,1037,4,5,5,1,5,5,5,5,5,2,5,5,5,5,19,3.0,0,1,1,0.0,1,1
2292,37,746,5,2,5,4,3,5,3,3,2,5,4,1,3,3,0,0.0,0,1,1,0.0,1,1
2293,8,1620,2,4,2,1,1,2,1,1,5,5,3,5,5,1,8,0.0,1,0,1,0.0,1,0
2294,36,986,4,4,4,3,4,4,4,4,5,3,5,3,5,4,40,27.0,0,1,1,0.0,1,0
2295,27,2342,5,5,5,3,5,2,2,3,1,2,3,2,1,2,0,0.0,0,1,1,0.0,1,1
2296,21,479,3,2,3,4,1,3,1,1,1,2,4,3,4,1,0,0.0,0,1,1,0.0,1,0
2297,19,343,3,4,3,3,1,3,1,1,4,2,5,3,5,1,12,31.0,0,1,1,0.0,1,0
2298,70,1587,3,4,3,3,2,4,4,5,5,3,2,5,5,5,52,31.0,1,0,1,0.0,2,0
2299,8,200,5,4,5,1,1,5,1,1,4,5,2,5,1,1,0,0.0,1,0,1,0.0,1,1
2300,46,1199,2,4,2,3,5,2,5,5,5,2,3,4,4,5,0,0.0,0,1,1,0.0,1,0
2301,43,247,0,5,0,4,5,4,4,1,1,0,5,3,1,3,0,12.0,1,0,1,0.0,1,1
2302,48,991,4,5,5,3,5,5,4,5,3,3,5,5,4,5,7,0.0,0,1,1,0.0,1,0
2303,69,719,4,4,5,2,3,5,5,3,3,5,3,4,3,5,0,0.0,1,0,1,0.0,1,0
2304,69,552,1,1,1,2,4,1,4,4,3,5,3,3,2,4,0,0.0,0,1,1,0.0,1,0
2305,48,431,5,3,5,1,2,5,2,2,2,5,2,2,2,5,13,18.0,1,0,1,0.0,1,1
2306,13,965,4,5,4,3,5,4,5,5,5,2,4,3,4,5,0,0.0,0,1,1,0.0,1,1
2307,14,725,4,4,4,2,4,4,1,4,4,1,3,4,1,4,21,15.0,1,0,1,0.0,1,0
2308,13,594,4,2,4,3,2,4,2,2,2,4,3,3,4,2,0,0.0,1,0,1,0.0,1,1
2309,18,952,4,2,3,3,1,3,1,1,3,4,3,2,4,1,0,0.0,0,1,1,0.0,1,1
2310,51,666,4,5,4,3,5,4,3,5,1,4,4,1,5,5,17,3.0,0,1,1,0.0,1,1
2311,52,2239,0,5,1,3,5,5,4,3,3,1,3,5,3,3,0,0.0,1,0,1,0.0,1,1
2312,43,677,4,4,3,4,1,4,3,5,5,3,5,2,5,4,0,0.0,1,0,1,0.0,1,1
2313,52,190,1,4,1,3,2,1,2,2,5,3,4,5,5,2,0,0.0,0,1,1,0.0,1,0
2314,59,2174,5,3,5,3,2,2,3,2,2,5,2,3,2,2,0,0.0,1,0,1,0.0,1,1
2315,25,689,2,4,2,5,1,2,1,1,5,3,4,3,4,1,5,0.0,1,0,1,0.0,1,0
2316,19,447,4,5,4,4,5,4,4,5,4,3,4,3,5,5,0,0.0,0,1,1,0.0,1,1
2317,8,200,4,4,4,2,3,4,3,3,4,4,5,4,5,3,0,0.0,1,0,1,0.0,0,0
2318,32,1703,5,2,5,2,4,5,4,4,4,3,2,2,2,4,0,0.0,1,0,1,0.0,1,1
2319,30,190,5,5,5,3,1,5,1,1,5,4,4,4,4,1,0,0.0,0,1,1,0.0,1,1
2320,20,372,4,1,4,3,1,4,1,1,4,1,3,1,4,1,16,14.0,1,0,1,0.0,2,1
2321,65,2381,1,2,1,3,3,1,3,3,1,5,3,4,3,3,0,0.0,0,1,1,0.0,1,0
2322,11,377,2,2,2,3,1,2,1,1,4,1,3,4,4,1,4,2.0,1,0,1,0.0,0,0
2323,8,2296,4,5,4,4,3,4,3,3,3,2,5,5,4,3,22,6.0,1,0,1,0.0,1,1
2324,32,297,1,4,2,3,1,2,1,1,5,5,5,3,4,1,20,24.0,0,1,1,0.0,1,0
2325,37,296,3,4,3,1,3,3,1,3,5,3,4,3,5,3,0,0.0,0,1,1,0.0,1,0
2326,68,236,4,4,0,1,1,0,1,1,3,2,4,5,4,1,0,0.0,0,1,1,0.0,1,0
2327,48,542,3,2,3,4,2,3,2,2,4,4,4,3,4,2,0,0.0,0,1,1,0.0,1,0
2328,57,674,1,4,1,3,3,1,3,3,5,4,4,4,4,3,0,7.0,0,1,1,0.0,1,0
2329,49,447,4,4,4,3,1,3,3,4,4,4,4,4,4,5,0,0.0,1,0,1,0.0,1,1
2330,61,2475,3,5,3,5,3,2,5,3,4,4,4,5,5,5,12,0.0,0,1,1,0.0,1,0
2331,42,139,1,0,1,1,5,4,5,3,3,1,3,4,3,4,3,0.0,1,0,1,0.0,1,0
2332,41,237,2,1,2,3,5,2,2,5,3,3,2,4,2,5,13,4.0,0,1,1,0.0,1,0
2333,30,253,5,4,0,3,4,0,4,4,3,5,4,1,3,4,0,0.0,1,0,1,0.0,1,1
2334,11,223,2,0,2,2,2,2,3,2,3,2,5,3,4,2,45,36.0,1,0,1,0.0,0,0
2335,63,1440,3,4,3,1,2,3,2,2,3,2,5,4,4,2,0,0.0,0,1,1,0.0,1,0
2336,51,1482,4,4,4,3,4,4,4,4,3,4,5,3,5,4,0,0.0,0,1,1,0.0,1,1
2337,65,836,5,5,4,4,5,4,5,5,3,2,4,5,4,5,8,3.0,0,1,1,0.0,1,1
2338,17,449,4,3,1,4,4,1,3,4,1,3,1,5,2,4,0,16.0,0,1,1,0.0,1,1
2339,17,604,0,5,0,2,3,0,3,3,4,5,4,3,4,3,0,0.0,0,1,1,0.0,1,1
2340,69,954,1,5,1,2,4,3,1,2,2,1,5,1,2,3,18,17.0,1,0,1,0.0,2,0
2341,43,994,1,5,1,4,5,1,4,5,5,5,5,4,4,5,52,40.0,0,1,1,0.0,1,0
2342,40,255,4,3,4,4,3,4,1,3,3,3,4,3,4,3,0,5.0,1,0,1,0.0,1,1
2343,62,1428,4,3,4,2,1,4,3,2,2,4,2,1,2,2,0,0.0,1,0,1,0.0,1,1
2344,44,313,5,5,5,4,5,2,2,5,5,4,4,2,4,2,161,162.0,0,1,1,0.0,1,1
2345,68,1034,3,5,4,1,3,5,5,5,5,4,1,3,5,4,0,0.0,1,0,1,0.0,1,0
2346,33,1303,4,4,3,2,2,3,2,2,5,2,4,5,4,2,0,0.0,0,1,1,0.0,1,1
2347,68,679,5,4,5,2,2,2,3,2,2,5,2,1,2,5,11,10.0,1,0,1,0.0,1,1
2348,42,584,0,4,0,4,2,5,5,2,2,0,2,5,2,5,0,0.0,1,0,1,0.0,0,1
2349,27,642,4,2,4,3,3,4,3,3,2,4,2,3,2,3,0,0.0,1,0,1,0.0,1,1
2350,43,986,5,5,5,1,4,4,5,4,4,5,4,5,4,4,12,0.0,1,0,1,0.0,1,1
2351,30,1069,3,4,3,3,3,3,3,3,3,3,4,3,4,3,114,116.0,1,0,1,0.0,1,0
2352,20,819,3,4,3,5,3,3,3,3,3,4,5,1,4,3,4,1.0,1,0,1,0.0,0,0
2353,57,1096,3,5,3,2,2,5,5,4,4,3,4,5,4,4,0,0.0,1,0,1,0.0,0,0
2354,26,299,5,5,5,3,5,5,5,5,2,4,4,3,5,5,0,0.0,1,0,1,0.0,1,1
2355,53,589,4,5,4,3,5,4,5,5,4,5,4,3,5,5,0,0.0,0,1,1,0.0,0,1
2356,46,813,2,4,2,3,1,2,1,1,4,3,5,3,4,1,0,0.0,0,1,1,0.0,1,0
2357,21,783,1,4,2,4,5,2,5,5,3,3,4,5,4,5,0,14.0,1,0,1,0.0,1,0
2358,38,2556,3,1,3,4,3,3,3,3,1,4,4,2,3,3,0,0.0,1,0,1,0.0,0,0
2359,59,2092,3,2,3,3,2,4,4,2,2,3,2,4,2,1,0,0.0,0,1,1,0.0,2,0
2360,44,369,4,3,4,3,1,4,4,1,1,4,4,1,3,1,0,0.0,0,1,1,0.0,1,1
2361,68,584,4,4,4,3,2,5,5,2,2,4,2,5,2,5,0,0.0,1,0,1,0.0,1,0
2362,49,192,2,5,2,3,2,1,2,3,4,5,4,2,3,2,210,204.0,0,1,1,0.0,1,0
2363,35,1050,5,4,5,1,5,5,5,5,5,2,5,4,4,5,1,0.0,1,0,1,0.0,1,1
2364,70,2677,4,2,4,3,4,2,2,3,5,2,3,2,3,2,0,0.0,1,0,1,0.0,1,1
2365,49,821,0,1,0,4,2,0,1,2,1,1,3,1,4,2,0,0.0,0,1,1,0.0,1,1
2366,42,1072,2,5,2,4,2,5,4,2,2,2,2,5,2,4,18,3.0,1,0,1,0.0,1,0
2367,36,361,1,5,4,3,2,4,2,2,4,2,5,4,4,2,0,3.0,0,1,1,0.0,1,0
2368,27,604,0,5,0,1,0,3,3,5,5,4,5,3,5,3,180,175.0,1,0,1,0.0,1,1
2369,25,1440,4,5,4,4,3,4,4,3,3,3,4,4,4,3,0,0.0,0,1,1,0.0,1,1
2370,59,262,4,5,4,2,3,4,3,3,5,2,1,2,2,3,6,7.0,0,1,1,0.0,1,1
2371,36,569,5,5,5,4,3,5,5,3,3,5,3,4,3,5,33,34.0,1,0,1,0.0,2,1
2372,36,986,3,5,3,1,5,3,1,5,4,5,5,3,4,5,63,54.0,0,1,1,0.0,1,0
2373,16,1514,3,4,3,4,4,3,4,4,2,3,4,1,4,4,7,0.0,0,1,1,0.0,1,0
2374,69,366,2,5,5,3,5,3,3,2,2,5,2,1,2,4,17,40.0,1,0,1,0.0,1,0
2375,31,836,2,3,2,2,4,2,2,4,3,1,2,2,3,4,12,16.0,0,1,1,0.0,1,0
